,,,,,,Process name,Use & collection (BAU),"air separation, cryogenic | nitrogen, liquid | APOS, S","chemical factory construction, organics | chemical factory, organics | APOS, S","chemical production, inorganic | chemical, inorganic | APOS, S","chemical production, organic | chemical, organic | APOS, S","diesel production, petroleum refinery operation | diesel | APOS, S",Fossil-ethylene production,Fossil-MEG production,Fossil-propylene production,Fossil-styrene production,Fossil-TPA production,"hard coal mine operation and hard coal preparation | hard coal | APOS, S",HDPE production (BAU),"heat production, natural gas, at industrial furnace low-NOx >100kW | heat, district or industrial, natural gas | APOS, S","heavy fuel oil production, petroleum refinery operation | heavy fuel oil | APOS, S","incineration, electricity recovery, plastic residues (BAU)","landfill, plastic residues (BAU)",LDPE production (BAU),"liquefied petroleum gas production, petroleum refinery operation | liquefied petroleum gas | APOS, S","market for compressed air, 600 kPa gauge | compressed air, 600 kPa gauge | APOS, S","market for hydrogen, liquid | hydrogen, liquid | APOS, S","market for municipal solid waste | municipal solid waste | APOS, S","market for polyethylene, low density, granulate | polyethylene, low density, granulate | APOS, S","market for polystyrene, general purpose | polystyrene, general purpose | APOS, S","market for sodium hydroxide, without water, in 50% solution state | sodium hydroxide, without water, in 50% solution state | APOS, S","market for wastewater, average | wastewater, average | APOS, S","market group for electricity, medium voltage | electricity, medium voltage | APOS, S","market group for natural gas, high pressure | natural gas, high pressure | APOS, S","mechanical recycling, HDPE sorted (BAU)","mechanical recycling, LDPE sorted (BAU)","mechanical recycling, PET sorted (BAU)","mechanical recycling, PP sorted (BAU)","mechanical recycling, PS sorted (BAU)",open burning,PET production (BAU),"polyethylene terephthalate, granulate, amorphous, recycled to generic market for amorphous PET granulate | polyethylene terephthalate, granulate, amorphous | APOS, S","polyethylene, high density, granulate, recycled to generic market for high density PE granulate | polyethylene, high density, granulate | APOS, S","polypropylene production, granulate | polypropylene, granulate | APOS, S","polyvinylchloride production, bulk polymerisation | polyvinylchloride, bulk polymerised | APOS, S",PP production (BAU),PS production (BAU),"solvent production, organic | solvent, organic | APOS, S",Sorting (BAU),"steam production, as energy carrier, in chemical industry | heat, from steam, in chemical industry | APOS, S","tap water production, conventional treatment | tap water | APOS, S","titanium tetrachloride production | titanium tetrachloride | APOS, S","treatment of hazardous waste, hazardous waste incineration, with energy recovery | hazardous waste, for incineration | APOS, S","treatment of municipal solid waste, sanitary landfill | municipal solid waste | APOS, S","treatment of waste plastic, mixture, open burning | waste plastic, mixture | APOS, S","treatment of waste plastic, mixture, sanitary landfill | waste plastic, mixture | APOS, S","treatment of wastewater, average, capacity 1E9l/year | wastewater, average | APOS, S","treatment of wastewater, unpolluted, capacity 5E9l/year | wastewater, unpolluted | APOS, S"
6008086f-5522-493a-8bfe-60e6d0d53b34,Emission to soil,agricultural,Mepiquat chloride,,kg,,,3.13177E-12,0.011558984,5.59798E-11,3.10539E-11,3.73898E-12,8.77666E-13,1.61792E-11,9.39864E-13,1.63258E-11,2.66021E-11,9.01326E-13,,1.1721E-13,3.34232E-12,,,,4.10253E-12,9.47316E-13,1.65384E-11,1.6529E-13,6.06382E-11,4.31859E-11,5.62185E-11,9.30904E-11,9.53706E-12,2.97741E-12,,,,,,,,1.72896E-11,5.99002E-11,1.16126E-11,8.47624E-11,,,3.2841E-11,,3.55272E-13,1.04869E-14,3.22273E-10,4.62871E-11,9.54076E-13,,8.37068E-13,9.36023E-11,8.77889E-11
a850e6de-a007-432f-be7f-ce6e2cf1f2ae,Emission to air,high population density,Mercury,,kg,,,2.65353E-10,0.63128439,1.25766E-08,7.20258E-09,4.24835E-10,1.57076E-09,1.91801E-09,1.65642E-09,1.43915E-08,4.30085E-09,2.7308E-10,,4.10966E-11,3.77603E-10,,,,4.63916E-10,7.7773E-11,7.42327E-09,1.08102E-08,2.69512E-09,4.38585E-09,4.00997E-08,1.6388E-09,4.60308E-10,2.60854E-10,,,,,,,,3.63919E-08,9.31628E-09,3.31101E-09,2.2976E-08,,,7.10762E-08,,1.16311E-09,5.34806E-13,1.58029E-07,1.14016E-08,2.32082E-11,4.8021E-07,1.29312E-11,1.64037E-09,1.23236E-09
5ec9c16a-959d-44cd-be7d-a935727d2151,Emission to air,low population density,Mercury,,kg,,,9.76489E-09,5.8249469,2.28912E-08,1.13108E-08,7.59673E-09,2.11932E-11,2.40642E-08,2.18053E-11,9.43277E-09,1.11146E-08,7.37202E-10,,1.85972E-10,6.8119E-09,,,,8.29567E-09,2.65533E-09,1.44674E-08,1.22251E-09,2.02293E-08,5.19245E-10,2.84477E-08,6.29029E-09,1.59119E-08,3.14583E-09,,,,,,,,1.26098E-08,8.39801E-09,1.21326E-08,2.93343E-08,,,1.05258E-08,,3.39566E-10,6.33155E-12,8.12126E-08,7.54479E-09,1.42947E-09,,3.08123E-10,6.3265E-09,2.19675E-09
dc90db73-6f27-403d-baf1-cb7e0b6cae31,Emission to air,"low population density, long-term",Mercury,,kg,,,3.90984E-11,0.024017685,1.47747E-10,6.85693E-11,7.15368E-12,1.25664E-11,1.01475E-10,1.26457E-11,4.4661E-11,5.7945E-11,1.92813E-12,,4.98215E-13,6.38848E-12,,,,7.81826E-12,1.05329E-11,6.98226E-11,2.28163E-13,1.33181E-10,1.51588E-10,1.67872E-10,6.41952E-11,9.98608E-11,5.81274E-12,,,,,,,,2.46648E-09,6.47628E-10,6.30436E-11,1.75731E-10,,,6.24764E-11,,9.53121E-13,7.02666E-14,4.81599E-10,3.8314E-11,1.25928E-12,,4.22605E-13,6.39314E-11,7.23319E-11
48aa661d-be05-4c24-94fe-8d6feb3dcb31,Emission to air,lower stratosphere + upper troposphere,Mercury,,kg,,,2.7749E-18,1.16449E-07,8.86118E-17,5.03842E-17,1.26882E-18,5.14182E-20,8.74479E-17,5.30337E-20,5.05406E-17,5.65062E-17,5.01795E-19,,1.03165E-19,1.00929E-18,,,,1.32895E-18,4.04731E-18,3.35938E-17,2.11582E-19,5.56644E-17,1.01157E-18,7.01296E-17,2.40617E-17,5.42956E-18,9.01329E-19,,,,,,,,2.81482E-17,2.5426E-17,5.12397E-17,1.4014E-16,,,4.42993E-17,,1.45266E-19,7.02013E-21,1.87948E-16,1.86607E-17,3.00904E-19,,1.43946E-19,2.41588E-17,1.82204E-17
71234253-b3a7-4dfe-b166-a484ad15bee7,Emission to air,unspecified,Mercury,,kg,,,2.3497E-10,1.9957004,5.71503E-09,2.02226E-09,2.66716E-09,4.57742E-11,1.95304E-09,4.89939E-11,2.09597E-09,3.40789E-09,2.2504E-10,,5.463E-11,1.61093E-09,,,,3.80349E-09,3.82029E-10,1.09311E-09,9.33524E-11,2.53031E-09,9.21567E-10,2.61492E-09,1.29841E-08,4.02582E-10,7.04375E-10,,,,,,,,3.7087E-09,2.3829E-09,1.48675E-09,4.91996E-09,,,1.92619E-09,,9.65359E-11,1.67082E-12,1.84173E-08,3.20518E-09,7.35758E-11,,6.76178E-11,1.30612E-08,1.10035E-08
ed2d49f8-110d-4db4-9488-f61c349e6117,Emission to soil,agricultural,Mercury,,kg,,,7.39303E-12,0.019132791,3.39287E-10,4.35446E-11,4.97296E-12,1.73701E-13,3.02505E-11,1.78539E-13,3.13428E-11,5.81077E-10,2.29321E-12,,1.70433E-13,4.20022E-12,,,,5.32597E-12,2.89281E-12,1.61332E-10,1.8185E-13,2.16921E-10,2.78615E-12,3.34435E-10,9.83909E-08,1.38618E-11,2.99801E-12,,,,,,,,7.48691E-11,7.99171E-11,8.65768E-11,8.01957E-10,,,2.37151E-11,,3.55962E-13,9.02835E-15,9.66341E-10,7.28736E-11,4.03485E-13,,2.29482E-13,9.8712E-08,1.96937E-11
e2128dc4-e065-4030-81b3-c978d7bc48ec,Emission to soil,industrial,Mercury,,kg,,,7.20619E-12,0.11722203,9.40749E-10,2.111E-10,1.76767E-11,3.04856E-10,2.57235E-10,3.0673E-10,3.42442E-10,2.53365E-10,1.72252E-12,,5.95704E-13,1.57742E-11,,,,1.94276E-11,3.02919E-12,2.43098E-10,1.0956E-08,4.55428E-10,3.73068E-09,6.75139E-11,7.58452E-10,1.2115E-11,3.63523E-11,,,,,,,,5.59826E-08,1.32242E-08,5.03762E-10,3.46724E-10,,,2.53883E-10,,1.22984E-12,6.18028E-14,2.04575E-10,2.86683E-11,1.30428E-12,3.1213E-07,6.90662E-13,7.53448E-10,9.7449E-10
f7eca11f-546f-4712-ad80-724254685596,Emission to soil,unspecified,Mercury,,kg,,,2.5867E-11,0.007158152,5.98949E-11,4.25764E-11,3.1404E-12,4.94652E-14,5.45808E-11,5.14193E-14,8.7619E-11,2.88474E-11,1.0562E-12,,2.57521E-13,2.81729E-12,,,,3.43566E-12,6.92804E-12,3.63471E-11,5.60861E-14,4.05218E-11,9.23449E-13,6.43317E-11,1.90031E-11,3.6697E-11,1.23332E-12,,,,,,,,6.08293E-12,9.01394E-12,2.39929E-11,6.27081E-11,,,3.37787E-11,,3.35008E-12,6.00847E-15,1.27628E-10,1.59446E-11,5.13755E-13,,1.82029E-13,1.91155E-11,7.88068E-12
e1aa92d7-9297-452e-ade0-e5e2acc52ad7,Emission to water,ground water,Mercury,,kg,,,1.06754E-10,0.15197316,4.74462E-10,2.42349E-10,1.67438E-11,5.37258E-12,3.70877E-10,5.4787E-12,3.72972E-10,1.81949E-10,6.85865E-10,,1.24856E-12,1.39362E-11,,,,1.77965E-11,3.04668E-11,1.89363E-10,2.93389E-09,3.40332E-10,6.86009E-11,3.86549E-10,1.11512E-10,1.9043E-10,9.81479E-12,,,,,,,,9.86891E-10,3.81353E-10,2.69156E-10,4.92025E-10,,,2.63425E-10,,9.16231E-12,1.15204E-13,1.6432E-09,9.56068E-11,2.84999E-12,,1.04369E-12,1.12073E-10,5.66377E-11
40f89b03-64f8-466d-9480-bca47d8a435c,Emission to water,"ground water, long-term",Mercury,,kg,,,4.50897E-08,127.22041,3.26532E-07,1.37145E-07,9.73272E-09,1.77399E-08,2.09048E-07,1.89979E-08,1.88945E-07,1.23955E-07,2.32645E-07,,6.03704E-10,7.71581E-09,,,,1.01675E-08,1.44217E-08,1.15261E-07,1.41103E-06,1.88894E-07,8.60214E-08,2.02423E-07,7.80747E-08,8.25867E-08,6.01836E-09,,,,,,,,4.84599E-07,1.69773E-07,1.5611E-07,2.91137E-07,,,1.6528E-07,,3.59578E-09,5.88155E-11,7.87399E-07,8.59632E-08,1.44139E-06,,7.92558E-07,7.83914E-08,4.50375E-08
fd61d155-3b34-46d5-8769-efb3e806f545,Emission to water,ocean,Mercury,,kg,,,2.40234E-12,0.016665089,9.42971E-11,4.01186E-11,1.31779E-10,7.92184E-14,1.73557E-11,8.17616E-14,3.60337E-11,3.33748E-11,5.88846E-13,,1.3948E-12,1.19251E-10,,,,1.44403E-10,8.93164E-13,9.03653E-12,5.48709E-13,2.06542E-11,4.08104E-12,2.38778E-11,7.65364E-12,6.15654E-12,1.04217E-10,,,,,,,,9.05068E-12,1.00189E-11,1.3232E-11,6.18497E-11,,,3.45115E-11,,3.56844E-12,4.00729E-15,1.62019E-10,2.90379E-11,7.27152E-13,,6.57038E-13,7.68857E-12,5.28076E-12
66bfb434-78ab-4183-b1a7-7f87d08974fa,Emission to water,surface water,Mercury,,kg,,,1.99033E-10,0.80136312,3.40877E-09,1.23077E-09,8.27332E-11,2.42206E-10,1.11245E-09,2.51146E-10,7.05529E-10,1.29866E-09,6.74862E-11,,3.32962E-12,6.69756E-11,,,,8.79041E-11,6.81091E-11,1.65646E-09,7.11928E-12,1.15719E-09,3.83089E-10,7.5056E-09,6.29101E-08,3.39939E-10,3.53308E-11,,,,,,,,6.34586E-10,1.8509E-09,8.81717E-10,5.081E-09,,,6.75721E-08,,9.2418E-12,2.04782E-13,2.26422E-08,9.42361E-09,9.55782E-10,,1.76181E-10,6.29124E-08,4.51988E-10
9325957a-bee5-4f2d-8bd1-458729c5e49e,Emission to water,unspecified,Mercury,,kg,,,5.2817E-11,0.39591453,8.57237E-09,4.42585E-10,3.44231E-10,8.24484E-13,4.4195E-10,8.52972E-13,5.61317E-10,1.32252E-09,4.39407E-11,,1.51009E-11,3.02894E-10,,,,3.73969E-10,3.10334E-11,2.28442E-10,7.99409E-12,4.74085E-10,6.56006E-11,5.05892E-10,1.32473E-09,8.77629E-11,4.33175E-10,,,,,,,,6.90762E-10,8.80661E-10,3.80784E-10,9.05608E-10,1.42267E-11,,4.13094E-10,,1.53228E-11,1.55701E-13,1.57389E-09,2.71905E-10,1.08122E-11,,9.79178E-12,1.33204E-09,1.21721E-09
54b9cbd0-65df-4fd3-8a19-dd3b8eccc619,Resource,in ground,"Mercury, in ground",,kg,,,-1.05309E-11,-0.14379363,-1.90578E-08,-1.40827E-08,-5.93829E-11,-1.06422E-09,-8.55107E-10,-6.24311E-10,-1.16265E-09,-2.60507E-09,-3.84158E-12,,-4.98989E-13,-4.58655E-11,,,,-6.60968E-11,-5.49045E-12,-1.60508E-08,-1.70594E-12,-1.62768E-09,-7.32964E-09,-1.32699E-07,-6.22636E-10,-2.33374E-11,-1.24947E-11,,,,,,,,-3.3101E-09,-3.13076E-10,-1.39614E-09,-6.28548E-08,,,-6.98578E-09,,-3.51325E-12,-3.93839E-13,-3.46682E-07,-2.70481E-08,-2.31343E-12,,-1.80162E-12,-6.2425E-10,-1.77603E-10
6248aeed-1ce1-49ee-be1c-3471ebf0a82e,Emission to soil,agricultural,Mesosulfuron-methyl (prop),,kg,,,1.1275E-14,2.32876E-05,1.16473E-13,6.40802E-14,7.82244E-15,1.52218E-15,4.20848E-14,1.6294E-15,3.6411E-14,5.31549E-14,1.86128E-15,,2.75106E-16,7.00054E-15,,,,8.57954E-15,3.2218E-15,3.80247E-14,3.24199E-16,1.2299E-13,7.44043E-14,1.24773E-13,1.64286E-13,3.15679E-14,5.82141E-15,,,,,,,,6.40842E-14,1.95527E-13,2.6256E-14,1.73218E-13,,,6.60749E-14,,7.82056E-16,2.98043E-17,6.42028E-13,8.58482E-14,1.84225E-15,,1.5014E-15,1.65188E-13,1.52713E-13
8b1020ea-0714-40df-8ea9-450e26963a43,Emission to soil,agricultural,Mesotrione,,kg,,,1.78357E-11,0.056202713,2.71713E-10,2.25816E-10,3.00057E-11,1.7474E-12,8.02325E-11,1.86382E-12,5.22378E-10,8.58555E-11,5.97044E-12,,5.07835E-13,1.81351E-11,,,,2.84642E-11,5.8082E-12,1.63084E-10,6.77173E-13,1.79433E-10,8.10901E-11,4.08287E-10,2.14771E-10,5.79892E-11,1.13976E-11,,,,,,,,1.10609E-10,2.66946E-10,5.13128E-11,3.67242E-10,,,2.43084E-10,,1.45716E-12,4.3709E-14,1.27674E-09,1.5498E-10,2.63225E-12,,1.96473E-12,2.15931E-10,1.93866E-10
08f3db43-3185-4d9d-846a-404e27928eaf,Emission to soil,agricultural,Metalaxil,,kg,,,1.91063E-11,0.14183169,2.35419E-10,9.21019E-11,1.5237E-11,1.39478E-13,1.4469E-10,1.44841E-13,9.94428E-11,8.77499E-11,4.70324E-11,,4.53682E-13,1.2092E-11,,,,1.60582E-11,8.82458E-12,6.53744E-11,5.03245E-13,1.15569E-10,4.26597E-12,1.4574E-10,5.26491E-11,3.86923E-11,8.86667E-12,,,,,,,,1.32561E-10,1.60666E-08,9.00727E-11,2.33155E-10,,,8.82597E-11,,1.71998E-12,3.36089E-14,1.08099E-09,4.5349E-11,9.16846E-13,,4.54969E-13,5.28872E-11,3.80024E-11
40f20171-eb6f-4f58-821f-b0ce55f8c14f,Emission to air,"low population density, long-term",Metalaxyl-M,,kg,,,2.42863E-22,1.85315E-13,1.69762E-21,7.51544E-22,3.48572E-22,8.13673E-25,6.25659E-22,8.39725E-25,1.81053E-21,6.02716E-22,6.92276E-23,,2.82212E-24,3.14006E-22,,,,3.82863E-22,6.57308E-23,4.45553E-22,5.91159E-24,6.90015E-22,3.1946E-23,1.07727E-21,2.77232E-22,5.0294E-22,2.50098E-23,,,,,,,,5.73729E-22,8.34761E-21,3.87965E-22,1.33663E-21,,,6.83374E-22,,1.38908E-22,2.87226E-25,3.09893E-20,3.07643E-22,8.40826E-24,,4.14631E-24,2.78813E-22,1.40858E-22
4fde8c19-5560-4fc4-a416-7b244f7439ec,Emission to soil,agricultural,Metalaxyl-M,,kg,,,4.59578E-09,9.6567937,1.66568E-08,9.18514E-09,6.06618E-10,1.28175E-11,1.58883E-08,1.32207E-11,6.66078E-09,8.56822E-09,2.68949E-10,,6.02714E-11,5.3125E-10,,,,6.57532E-10,1.43049E-09,8.85805E-09,2.74565E-11,1.47965E-08,2.645E-10,2.1285E-08,4.81581E-09,9.61557E-09,5.36437E-10,,,,,,,,2.9397E-08,1.19691E-07,7.65988E-09,2.52969E-08,,,8.00842E-09,,1.12882E-10,9.72787E-12,6.04278E-08,4.97448E-09,1.39931E-10,,4.86011E-11,4.8387E-09,2.73477E-09
3c775fde-d83d-46c1-b3dc-257f33dbe04c,Emission to water,ground water,Metalaxyl-M,,kg,,,2.06226E-22,1.5736E-13,1.44153E-21,6.38171E-22,2.95989E-22,6.90928E-25,5.31276E-22,7.1305E-25,1.5374E-21,5.11794E-22,5.87844E-23,,2.39639E-24,2.66637E-22,,,,3.25107E-22,5.58151E-23,3.7834E-22,5.01981E-24,5.85924E-22,2.71268E-23,9.14757E-22,2.35411E-22,4.2707E-22,2.1237E-23,,,,,,,,4.8718E-22,7.08835E-21,3.29439E-22,1.135E-21,,,5.80285E-22,,1.17953E-22,2.43897E-25,2.63145E-20,2.61234E-22,7.13984E-24,,3.52082E-24,2.36753E-22,1.19609E-22
597847df-518f-4bd6-ae50-1de01f2761a4,Emission to soil,agricultural,Metaldehyde,,kg,,,9.90598E-11,0.92934992,1.26011E-09,7.1221E-10,5.27146E-11,6.05329E-12,8.70203E-10,6.45966E-12,5.57678E-10,6.56141E-10,2.1966E-11,,2.26237E-12,4.56512E-11,,,,5.70168E-11,4.85317E-11,4.4779E-10,2.69125E-12,1.04812E-09,2.78797E-10,1.2536E-09,8.30992E-10,3.153E-10,3.51048E-11,,,,,,,,6.06765E-10,1.40626E-09,5.06475E-10,1.92334E-09,,,6.64078E-10,,7.28456E-12,2.25649E-13,5.14645E-09,5.12893E-10,1.11225E-11,,7.29719E-12,8.35254E-10,7.37239E-10
00acb9f0-1640-4f8c-89ef-d857e1428be0,Emission to soil,agricultural,Metam-sodium,,kg,,,2.16705E-09,7.5407185,2.01408E-08,7.34467E-09,1.07541E-09,1.67344E-11,1.13639E-08,1.74391E-11,9.55818E-09,5.93251E-09,1.23068E-08,,3.15932E-11,5.05505E-10,,,,1.00626E-09,7.94864E-10,5.34735E-09,6.03365E-11,1.04436E-08,4.9256E-10,1.16719E-08,4.28866E-09,4.03114E-09,2.87435E-10,,,,,,,,6.84669E-09,1.86009E-08,8.78019E-09,1.67422E-08,,,8.232E-09,,1.86044E-10,2.706E-12,4.47873E-08,4.92441E-09,8.42796E-11,,3.88549E-11,4.30998E-09,2.95964E-09
fbebc389-bce6-4540-8869-50076139f370,Emission to soil,agricultural,Metamitron,,kg,,,1.63293E-10,1.7875415,2.06065E-09,1.26056E-09,1.17569E-10,1.4157E-12,1.60133E-09,1.46145E-12,1.5943E-09,1.04278E-09,3.94118E-11,,3.3306E-12,9.12178E-11,,,,1.2158E-10,8.82516E-11,8.54344E-10,4.19673E-12,1.41078E-09,3.51787E-11,2.16127E-09,5.72711E-10,5.25235E-10,4.01536E-11,,,,,,,,1.02229E-09,2.51621E-09,9.13371E-10,3.06276E-09,,,1.16253E-09,,1.459E-11,3.2662E-13,8.13612E-09,5.36948E-10,1.11917E-11,,4.84217E-12,5.75217E-10,4.38349E-10
5666353e-2db2-41d3-8414-404709151422,Resource,in ground,"Metamorphous rock, graphite containing",,kg,,,-5.73556E-08,-1376.1265,-1.22823E-06,-6.73302E-07,-1.87636E-07,-1.26106E-09,-1.08892E-06,-1.31065E-09,-7.05082E-07,-8.53953E-07,-7.1727E-08,,-5.77097E-09,-8.21889E-08,,,,-1.62094E-07,-1.50084E-07,-4.39021E-07,-1.17935E-08,-7.5888E-07,-6.30557E-08,-9.29167E-07,-7.18775E-07,-9.28024E-08,-6.19262E-08,,,,,,,,-1.21316E-06,-1.32959E-06,-3.292E-06,-1.83721E-06,,,-6.08383E-07,,-6.9982E-09,-1.55977E-10,-2.80318E-06,-2.926E-07,-1.40347E-08,,-5.4776E-09,-7.22504E-07,-5.10317E-07
89dd5dfb-aa72-4c48-aaf7-b0aa16497029,Emission to soil,agricultural,Metazachlor,,kg,,,3.41316E-11,0.22413088,3.09552E-10,1.76788E-10,1.02191E-11,6.70534E-13,2.30352E-10,7.10544E-13,1.24047E-10,1.52644E-10,6.26634E-12,,6.14982E-13,8.81846E-12,,,,1.10271E-11,1.43586E-11,1.15654E-10,6.07882E-13,2.60757E-10,2.68049E-11,3.42685E-10,1.23031E-10,1.17854E-10,7.8481E-12,,,,,,,,2.04133E-10,4.57679E-10,1.27287E-10,4.77157E-10,,,1.59647E-10,,1.18984E-12,7.04594E-14,1.16925E-09,9.96532E-11,2.45123E-12,,1.15837E-12,1.23622E-10,1.00028E-10
1defe52a-bc9b-4c03-90fb-91bd35f6ce49,Emission to soil,agricultural,Metconazole,,kg,,,3.38223E-13,0.000688199,2.60865E-12,1.35459E-12,1.98578E-13,2.46094E-14,1.20336E-12,2.63267E-14,1.22087E-12,1.15358E-12,5.95191E-14,,6.36373E-15,1.77543E-13,,,,2.17515E-13,1.00036E-13,9.13939E-13,6.54107E-15,2.35825E-12,1.16223E-12,2.61752E-12,2.78193E-12,7.74842E-13,1.0827E-13,,,,,,,,1.94286E-12,7.93936E-12,6.92033E-13,3.52101E-12,,,1.36094E-12,,3.24219E-14,8.3209E-16,1.51987E-11,1.53972E-12,3.33851E-14,,2.52038E-14,2.79713E-12,2.51322E-12
b53d3744-3629-4219-be20-980865e54031,Emission to air,high population density,Methane,,kg,,,3.48743E-10,9.9624454,9.2106E-09,5.43098E-09,1.50455E-09,,,,,,3.08526E-10,,4.03508E-11,1.35744E-09,,,,1.64824E-09,2.39701E-10,3.18171E-09,6.17251E-11,5.74755E-09,5.64764E-10,6.96969E-09,7.53924E-09,6.65865E-10,1.2683E-09,,,,,,,,8.9559E-09,2.64448E-09,4.78356E-09,1.35008E-08,,,4.82861E-09,,6.20412E-11,1.15693E-12,2.45535E-08,2.71751E-09,8.07682E-11,,7.23968E-11,7.57305E-09,6.67441E-09
77dbd17a-5dac-4f22-a84c-1c4ca85af978,Emission to air,high population density,Methane,,kg,,,,,,,,8.2024E-12,7.80871E-09,8.49169E-12,5.47463E-09,5.41384E-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf58fc9-573c-419c-8c16-831ac03203b9,Emission to air,high population density,"Methane, biogenic",,kg,,,3.51517E-07,2780.761,8.09177E-06,1.77094E-05,2.9499E-07,2.99421E-05,1.95574E-05,3.08616E-05,2.71665E-05,2.4561E-05,1.94294E-07,,8.51751E-09,2.60624E-07,,,,3.26621E-07,1.32522E-07,4.20767E-05,5.42345E-05,3.23024E-05,5.24096E-05,4.05035E-06,0.000503392,6.40451E-07,2.20658E-07,,,,,,,,0.000176471,0.00047478,3.33058E-05,2.20615E-05,,,1.97872E-05,,1.64916E-08,4.19695E-10,2.41851E-05,1.18015E-06,8.85304E-06,,2.16475E-08,0.000503414,7.93159E-07
57bdb443-d4a6-423d-8024-959b8261d02e,Emission to air,low population density,"Methane, biogenic",,kg,,,2.78919E-05,24618.797,0.000250772,6.30744E-05,7.50947E-06,4.97463E-05,9.97007E-05,5.006E-05,7.44757E-05,6.8237E-05,9.78791E-07,,4.92746E-07,6.48339E-06,,,,8.5573E-06,9.82054E-06,8.62533E-05,0.038159366,0.000101719,0.000674162,0.00010035,3.06076E-05,4.41878E-05,8.46574E-06,,,,,,,,0.009107896,0.002169207,8.43601E-05,0.000195391,,,6.49841E-05,,7.76253E-07,1.58839E-08,0.000236719,3.97157E-05,0.020602356,,2.84837E-07,3.07165E-05,1.43987E-05
da1157e2-7593-4dfd-80dd-a3449b37a4d8,Emission to air,unspecified,"Methane, biogenic",,kg,,,3.40839E-08,37.979333,2.93294E-07,2.71929E-07,2.21266E-08,1.96248E-10,1.03068E-07,2.02777E-10,5.16725E-08,3.34828E-07,2.64037E-09,,5.04876E-10,1.94252E-08,,,,2.39773E-08,9.18581E-09,7.12661E-08,6.71817E-10,2.30035E-07,4.0272E-09,3.26284E-07,3.89293E-08,1.69756E-07,7.31117E-09,,,,,,,,1.61857E-07,1.24911E-07,5.20116E-08,3.35238E-07,,,2.42575E-07,,1.10878E-09,6.30568E-11,1.14184E-06,7.35683E-08,2.35939E-09,,7.74622E-10,3.91091E-08,2.42017E-08
4bf1c333-419b-4278-ac14-247c8bf563d6,Emission to air,high population density,"Methane, bromo-, Halon 1001",,kg,,,4.80682E-12,0.001098436,9.58344E-12,4.59878E-12,9.36729E-13,7.38242E-15,1.00696E-11,7.59598E-15,5.53168E-12,4.79133E-12,1.57939E-13,,5.51833E-14,8.44003E-13,,,,1.02788E-12,1.26819E-12,6.7115E-12,1.7495E-14,8.20095E-12,1.61554E-13,1.28607E-11,2.84025E-12,7.44985E-12,4.12272E-13,,,,,,,,2.98646E-11,1.51582E-10,4.19592E-12,1.19859E-11,,,3.91356E-12,,3.28389E-13,1.00197E-14,7.60393E-11,3.01612E-12,9.27858E-14,,3.19132E-14,2.8559E-12,9.2926E-13
8c283de2-50d3-40c8-8bff-1e172c3398f8,Emission to air,unspecified,"Methane, bromo-, Halon 1001",,kg,,,8.73377E-11,0.1920599,6.08586E-10,3.53944E-10,7.65855E-11,5.34841E-13,3.2822E-10,5.5308E-13,1.59427E-10,3.01345E-05,6.92772E-12,,1.60772E-12,6.8935E-11,,,,8.38149E-11,3.35284E-11,2.01818E-10,2.29507E-12,5.91315E-10,1.35387E-11,8.34123E-10,1.40643E-10,4.08123E-10,1.96894E-11,,,,,,,,5.06066E-10,6.37966E-09,1.67935E-10,9.2138E-10,,,3.18778E-10,,3.16862E-12,1.63706E-13,3.13943E-09,1.95761E-10,6.49301E-12,,2.17204E-12,1.41311E-10,8.82613E-11
494eb62d-3e16-4a81-b344-6d6dfd9fd4e2,Emission to air,low population density,"Methane, bromochlorodifluoro-, Halon 1211",,kg,,,3.48022E-10,0.22304074,4.04437E-09,4.22966E-09,1.94761E-10,1.39129E-12,8.69314E-10,1.43439E-12,1.78343E-09,1.2895E-09,3.38244E-11,,1.91957E-10,1.87423E-10,,,,2.06918E-10,9.59129E-11,5.59735E-10,4.32944E-12,1.18877E-09,2.93512E-11,1.48459E-09,3.83576E-10,1.13633E-09,1.90049E-08,,,,,,,,2.43481E-09,1.07625E-09,5.39485E-10,4.05572E-09,,,2.89198E-09,,1.2397E-10,6.87178E-13,6.06975E-09,5.41509E-10,1.64566E-11,,6.13013E-12,3.85524E-10,2.29065E-10
18ddd879-5496-4419-8ab7-e0d3864d977d,Emission to air,high population density,"Methane, bromotrifluoro-, Halon 1301",,kg,,,3.8845E-14,0.00041031,3.53969E-13,1.9799E-13,7.74434E-15,2.20072E-16,3.64121E-13,2.27272E-16,1.94044E-13,2.2228E-13,3.74029E-15,,7.05523E-16,6.24229E-15,,,,8.13724E-15,2.10261E-14,1.56695E-13,6.64001E-16,2.40872E-13,6.59624E-15,3.15597E-13,1.17785E-13,6.04279E-14,6.08776E-15,,,,,,,,2.88375E-13,9.93062E-13,2.02623E-13,5.5267E-13,,,1.73435E-13,,1.20491E-15,8.7834E-17,8.16166E-13,8.20331E-14,1.64083E-15,,7.67942E-16,1.18292E-13,8.76975E-14
